Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[infect]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[protocol]	Characteristics[disease]	Characteristics[sex]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[cell barcode offset]	Comment[cell barcode read]	Comment[cell barcode size]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode offset]	Comment[sample barcode read]	Comment[sample barcode size]	Comment[single cell isolation]	Comment[spike in]	Comment[umi barcode offset]	Comment[umi barcode read]	Comment[umi barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Protocol REF	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[READ_TYPE]	Comment[READ_INDEX]	Protocol REF	Protocol REF	Derived Array Data File	Protocol REF	Derived Array Data File	Protocol REF	Protocol REF	Derived Array Data File	Factor Value[infect]	Factor Value[time]	Unit[time unit]
Pla_HDBR11345023	ERS18335637	SAMEA115337460	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345023	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345023_S1_L001		sequencing assay	ERX12060275	P-MTAB-141385	Pla_HDBR11345023_S1_L001_I2_001.fastq.gz	Pla_HDBR11345023_S1_L001_I2_001.fastq.gz	ERR12686161	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686161/Pla_HDBR11345023_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345023_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345023	ERS18335637	SAMEA115337460	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345023	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345023_S1_L001		sequencing assay	ERX12060275	P-MTAB-141385	Pla_HDBR11345023_S1_L001_R1_001.fastq.gz	Pla_HDBR11345023_S1_L001_R1_001.fastq.gz	ERR12686161	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686161/Pla_HDBR11345023_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345023_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345023	ERS18335637	SAMEA115337460	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345023	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345023_S1_L001		sequencing assay	ERX12060275	P-MTAB-141385	Pla_HDBR11345023_S1_L001_R2_001.fastq.gz	Pla_HDBR11345023_S1_L001_R2_001.fastq.gz	ERR12686161	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686161/Pla_HDBR11345023_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345023_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345023_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345024	ERS18335638	SAMEA115337461	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_iv	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345024	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345024_S1_L001		sequencing assay	ERX12060276	P-MTAB-141385	Pla_HDBR11345024_S1_L001_I2_001.fastq.gz	Pla_HDBR11345024_S1_L001_I2_001.fastq.gz	ERR12686207	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686207/Pla_HDBR11345024_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345024_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_matrix.mtx.gz	pf_iv	24hpi	hour
Pla_HDBR11345024	ERS18335638	SAMEA115337461	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_iv	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345024	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345024_S1_L001		sequencing assay	ERX12060276	P-MTAB-141385	Pla_HDBR11345024_S1_L001_R1_001.fastq.gz	Pla_HDBR11345024_S1_L001_R1_001.fastq.gz	ERR12686207	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686207/Pla_HDBR11345024_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345024_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_matrix.mtx.gz	pf_iv	24hpi	hour
Pla_HDBR11345024	ERS18335638	SAMEA115337461	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_iv	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345024	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345024_S1_L001		sequencing assay	ERX12060276	P-MTAB-141385	Pla_HDBR11345024_S1_L001_I1_001.fastq.gz	Pla_HDBR11345024_S1_L001_I1_001.fastq.gz	ERR12686207	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686207/Pla_HDBR11345024_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345024_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_matrix.mtx.gz	pf_iv	24hpi	hour
Pla_HDBR11345024	ERS18335638	SAMEA115337461	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_iv	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345024	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345024_S1_L001		sequencing assay	ERX12060276	P-MTAB-141385	Pla_HDBR11345024_S1_L001_R2_001.fastq.gz	Pla_HDBR11345024_S1_L001_R2_001.fastq.gz	ERR12686207	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686207/Pla_HDBR11345024_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345024_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345024_matrix.mtx.gz	pf_iv	24hpi	hour
Pla_HDBR11345025	ERS18335639	SAMEA115337462	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_nb	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345025	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345025_S1_L001		sequencing assay	ERX12060277	P-MTAB-141385	Pla_HDBR11345025_S1_L001_I1_001.fastq.gz	Pla_HDBR11345025_S1_L001_I1_001.fastq.gz	ERR12686179	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686179/Pla_HDBR11345025_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345025_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_matrix.mtx.gz	pf_nb	24hpi	hour
Pla_HDBR11345025	ERS18335639	SAMEA115337462	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_nb	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345025	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345025_S1_L001		sequencing assay	ERX12060277	P-MTAB-141385	Pla_HDBR11345025_S1_L001_R2_001.fastq.gz	Pla_HDBR11345025_S1_L001_R2_001.fastq.gz	ERR12686179	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686179/Pla_HDBR11345025_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345025_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_matrix.mtx.gz	pf_nb	24hpi	hour
Pla_HDBR11345025	ERS18335639	SAMEA115337462	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_nb	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345025	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345025_S1_L001		sequencing assay	ERX12060277	P-MTAB-141385	Pla_HDBR11345025_S1_L001_I2_001.fastq.gz	Pla_HDBR11345025_S1_L001_I2_001.fastq.gz	ERR12686179	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686179/Pla_HDBR11345025_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345025_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_matrix.mtx.gz	pf_nb	24hpi	hour
Pla_HDBR11345025	ERS18335639	SAMEA115337462	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_nb	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345025	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345025_S1_L001		sequencing assay	ERX12060277	P-MTAB-141385	Pla_HDBR11345025_S1_L001_R1_001.fastq.gz	Pla_HDBR11345025_S1_L001_R1_001.fastq.gz	ERR12686179	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686179/Pla_HDBR11345025_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345025_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345025_matrix.mtx.gz	pf_nb	24hpi	hour
Pla_HDBR11345026	ERS18335640	SAMEA115337463	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345026	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345026_S1_L001		sequencing assay	ERX12060278	P-MTAB-141385	Pla_HDBR11345026_S1_L001_I1_001.fastq.gz	Pla_HDBR11345026_S1_L001_I1_001.fastq.gz	ERR12686217	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686217/Pla_HDBR11345026_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345026_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345026	ERS18335640	SAMEA115337463	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345026	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345026_S1_L001		sequencing assay	ERX12060278	P-MTAB-141385	Pla_HDBR11345026_S1_L001_I2_001.fastq.gz	Pla_HDBR11345026_S1_L001_I2_001.fastq.gz	ERR12686217	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686217/Pla_HDBR11345026_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345026_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345026	ERS18335640	SAMEA115337463	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345026	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345026_S1_L001		sequencing assay	ERX12060278	P-MTAB-141385	Pla_HDBR11345026_S1_L001_R1_001.fastq.gz	Pla_HDBR11345026_S1_L001_R1_001.fastq.gz	ERR12686217	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686217/Pla_HDBR11345026_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345026_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345026	ERS18335640	SAMEA115337463	Plasmodium falciparum	2D9 NF54-eGFP	na	pf_b	NA	NA	scRNAseq	NA	NA	whole organism	P-MTAB-141382	P-MTAB-141381	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345026	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345026_S1_L001		sequencing assay	ERX12060278	P-MTAB-141385	Pla_HDBR11345026_S1_L001_R2_001.fastq.gz	Pla_HDBR11345026_S1_L001_R2_001.fastq.gz	ERR12686217	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686217/Pla_HDBR11345026_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345026_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345026_matrix.mtx.gz	pf_b	24hpi	hour
Pla_HDBR11345032	ERS18335641	SAMEA115337464	Homo sapiens		Hrv124	none	11pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345032	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345032_S1_L001		sequencing assay	ERX12060279	P-MTAB-141385	Pla_HDBR11345032_S1_L001_R2_001.fastq.gz	Pla_HDBR11345032_S1_L001_R2_001.fastq.gz	ERR12686167	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686167/Pla_HDBR11345032_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345032_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_matrix.mtx.gz	none	day0	day
Pla_HDBR11345032	ERS18335641	SAMEA115337464	Homo sapiens		Hrv124	none	11pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345032	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345032_S1_L001		sequencing assay	ERX12060279	P-MTAB-141385	Pla_HDBR11345032_S1_L001_I1_001.fastq.gz	Pla_HDBR11345032_S1_L001_I1_001.fastq.gz	ERR12686167	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686167/Pla_HDBR11345032_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345032_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_matrix.mtx.gz	none	day0	day
Pla_HDBR11345032	ERS18335641	SAMEA115337464	Homo sapiens		Hrv124	none	11pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345032	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345032_S1_L001		sequencing assay	ERX12060279	P-MTAB-141385	Pla_HDBR11345032_S1_L001_I2_001.fastq.gz	Pla_HDBR11345032_S1_L001_I2_001.fastq.gz	ERR12686167	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686167/Pla_HDBR11345032_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345032_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_matrix.mtx.gz	none	day0	day
Pla_HDBR11345032	ERS18335641	SAMEA115337464	Homo sapiens		Hrv124	none	11pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345032	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345032_S1_L001		sequencing assay	ERX12060279	P-MTAB-141385	Pla_HDBR11345032_S1_L001_R1_001.fastq.gz	Pla_HDBR11345032_S1_L001_R1_001.fastq.gz	ERR12686167	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686167/Pla_HDBR11345032_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345032_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345032_matrix.mtx.gz	none	day0	day
Pla_HDBR11345033	ERS18335642	SAMEA115337465	Homo sapiens		Hrv124	control/ none	11pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345033	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345033_S1_L001		sequencing assay	ERX12060280	P-MTAB-141385	Pla_HDBR11345033_S1_L001_I2_001.fastq.gz	Pla_HDBR11345033_S1_L001_I2_001.fastq.gz	ERR12686156	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686156/Pla_HDBR11345033_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345033_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR11345033	ERS18335642	SAMEA115337465	Homo sapiens		Hrv124	control/ none	11pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345033	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345033_S1_L001		sequencing assay	ERX12060280	P-MTAB-141385	Pla_HDBR11345033_S1_L001_I1_001.fastq.gz	Pla_HDBR11345033_S1_L001_I1_001.fastq.gz	ERR12686156	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686156/Pla_HDBR11345033_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345033_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR11345033	ERS18335642	SAMEA115337465	Homo sapiens		Hrv124	control/ none	11pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR11345033	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR11345033_S1_L001		sequencing assay	ERX12060280	P-MTAB-141385	Pla_HDBR11345033_S1_L001_R2_001.fastq.gz	Pla_HDBR11345033_S1_L001_R2_001.fastq.gz	ERR12686156	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686156/Pla_HDBR11345033_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR11345033_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR11345033_matrix.mtx.gz	control/ none	24hpi	hour
